year_start,fiscal_year,chapter,fce,admissions,male,female,gender_unknown,emergency,waiting_list,planned,other_admission,age_0_14,age_15_59,age_60_74,age_75_plus,day_case,bed_days,mean_age,mean_los
2012,2012-13,Endocrine and metabolic,294761.0,231924.0,145008.0,149743.0,10.0,104314.0,56658.0,68762.0,2190.0,25297.0,133344.0,66780.0,68094.0,94946.0,816720.0,53.29627393040463,5.930409382516682
2012,2012-13,Mental health,247108.0,179165.0,132678.0,114317.0,113.0,134276.0,13243.0,23512.0,8134.0,5511.0,160556.0,31788.0,48518.0,3661.0,7216219.0,50.469268497984686,40.81109352995451
2012,2012-13,Nervous system,395677.0,330747.0,182467.0,213177.0,33.0,121272.0,135846.0,67929.0,5700.0,33087.0,204769.0,82648.0,74469.0,154400.0,1467066.0,51.624928919295286,9.134672978212027
2012,2012-13,Eye,614378.0,608711.0,271136.0,342790.0,452.0,25314.0,523225.0,59566.0,606.0,19554.0,98304.0,194114.0,302070.0,564710.0,84062.0,69.19582732454613,1.701657123139175
2012,2012-13,Ear,87348.0,83399.0,45071.0,42264.0,13.0,18205.0,62679.0,2261.0,254.0,38745.0,29694.0,11084.0,7753.0,49961.0,59000.0,31.0,1.7000000000000002
2012,2012-13,Circulatory,1374131.0,937963.0,777888.0,596206.0,37.0,498497.0,343483.0,46525.0,49458.0,8999.0,348932.0,436256.0,578005.0,260525.0,5673915.0,68.67521582731196,7.389566351388624
2012,2012-13,Respiratory,1289782.0,856021.0,647788.0,641950.0,44.0,677856.0,138263.0,26708.0,13194.0,227509.0,305303.0,278709.0,475691.0,93120.0,4803743.0,55.82781663878082,6.360635518250372
2012,2012-13,Digestive,2050391.0,1768260.0,1014396.0,1035779.0,216.0,456395.0,1119934.0,184633.0,7298.0,127288.0,1002342.0,521069.0,396046.0,1150716.0,3277608.0,53.46247471823667,4.741101770345266
2012,2012-13,Skin,337611.0,284389.0,172648.0,164944.0,19.0,135478.0,127824.0,18542.0,2545.0,25912.0,163039.0,69526.0,78206.0,130548.0,858527.0,52.687847848559436,5.614623042495653
2012,2012-13,Musculoskeletal,1256126.0,1187649.0,527413.0,728261.0,452.0,202179.0,786177.0,192207.0,7086.0,36856.0,595126.0,377446.0,245145.0,658463.0,2154735.0,57.00413413940958,4.0935227039325675
2012,2012-13,Genitourinary,1123303.0,917779.0,462223.0,660982.0,98.0,341480.0,479707.0,87954.0,8638.0,48527.0,495134.0,233466.0,318396.0,388973.0,2767721.0,56.870821140867605,5.039901433540193
2012,2012-13,Pregnancy and childbirth,1336899.0,1297090.0,15.0,1336879.0,5.0,132790.0,77951.0,16041.0,1070308.0,728.0,1316921.0,9.0,1182.0,74739.0,1895688.0,29.053560515790647,1.501028349935186
2012,2012-13,Perinatal,274449.0,228751.0,151550.0,122812.0,87.0,42244.0,2382.0,1947.0,182178.0,273965.0,43.0,1.0,1.0,2860.0,1229936.0,0.0,5.291047517025021
2012,2012-13,Congenital,120161.0,106949.0,69644.0,50475.0,42.0,10399.0,61606.0,19701.0,15243.0,89725.0,25133.0,3500.0,1608.0,47294.0,276163.0,11.963723670741755,4.660460548763742
2012,2012-13,Symptoms and signs,1949090.0,1658750.0,912118.0,1036900.0,72.0,1138627.0,411381.0,74521.0,34221.0,157792.0,821381.0,420367.0,545370.0,412815.0,4857454.0,55.168224658686874,3.8902408303362086
2012,2012-13,Injury and poisoning,1156850.0,968209.0,571165.0,585633.0,52.0,766696.0,143300.0,30961.0,27252.0,123757.0,512128.0,175933.0,342957.0,90090.0,4850859.0,52.3263672904871,5.715254354497126
2012,2012-13,Health services factors,1193569.0,1164101.0,522911.0,670583.0,75.0,39129.0,244074.0,222077.0,658821.0,557417.0,392672.0,142580.0,96294.0,389079.0,1077220.0,26.42030917357941,1.6553429252938037
2012,2012-13,Special purpose codes,9.0,2.0,4.0,5.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,3.0,0.0,159.0,42.44444444444444,24.311111111111114
2013,2013-14,Infectious and parasitic,436450.0,332128.0,213460.0,222968.0,22.0,265891.0,51389.0,11473.0,3375.0,130460.0,130476.0,70388.0,94807.0,55660.0,1231311.0,42.28554725560247,4.895640737770649
2013,2013-14,Neoplasms,1933696.0,1784468.0,949389.0,984143.0,164.0,137764.0,783260.0,853115.0,10329.0,52950.0,601051.0,767946.0,506012.0,1316565.0,3188616.0,62.687055772986035,6.505088028314687
2013,2013-14,Blood and immune,328837.0,291021.0,153980.0,174840.0,17.0,64057.0,108512.0,117430.0,1022.0,25820.0,122468.0,82935.0,95772.0,211521.0,316986.0,57.46898919525479,3.8518606482847124
2013,2013-14,Endocrine and metabolic,307723.0,239665.0,151104.0,156598.0,21.0,108738.0,55353.0,73338.0,2236.0,25018.0,136202.0,71321.0,73649.0,98232.0,817527.0,54.099414083445176,5.720374817611943
2013,2013-14,Mental health,252584.0,178171.0,136957.0,115507.0,120.0,136943.0,13076.0,20585.0,7567.0,5285.0,164667.0,32492.0,49258.0,4166.0,6717923.0,50.230853894150066,39.37029898964305
2013,2013-14,Nervous system,417112.0,348655.0,191210.0,225870.0,32.0,122979.0,142549.0,77805.0,5322.0,34772.0,220209.0,85220.0,75829.0,168378.0,1443224.0,51.15268321218282,8.86946767295115
2013,2013-14,Eye,658394.0,651171.0,292157.0,366026.0,211.0,25610.0,562949.0,61875.0,737.0,19895.0,105035.0,210869.0,322166.0,601920.0,80651.0,69.96132103269471,1.1363343226092582
2013,2013-14,Ear,89091.0,84701.0,45603.0,43483.0,5.0,18786.0,63137.0,2539.0,239.0,37819.0,31014.0,11929.0,8231.0,51540.0,59788.0,32.0,1.8000000000000003
2013,2013-14,Circulatory,1401307.0,952305.0,793952.0,607280.0,75.0,507245.0,350579.0,48190.0,46291.0,9760.0,358584.0,443593.0,587011.0,265866.0,5702589.0,68.36995676179453,7.317489172608144
2013,2013-14,Respiratory,1300344.0,852349.0,657864.0,642393.0,87.0,665257.0,145436.0,29116.0,12540.0,226385.0,308247.0,287370.0,475756.0,103866.0,4740354.0,55.82470561635998,6.398042287271676
2013,2013-14,Digestive,2142891.0,1842172.0,1054285.0,1088387.0,219.0,474850.0,1157596.0,202729.0,6997.0,131367.0,1048949.0,542140.0,414706.0,1199930.0,3378364.0,53.31824063846458,4.691816662630063
2013,2013-14,Skin,359419.0,300944.0,184965.0,174410.0,44.0,144744.0,132598.0,20276.0,3326.0,27320.0,171135.0,75084.0,84023.0,136866.0,893375.0,52.76584988550967,5.53550146208186
2013,2013-14,Musculoskeletal,1336295.0,1260957.0,556083.0,779920.0,292.0,211728.0,834840.0,207585.0,6804.0,37767.0,627857.0,404882.0,263143.0,697258.0,2167725.0,57.18881160222855,3.8544191215263095
2013,2013-14,Genitourinary,1149910.0,929596.0,479833.0,669984.0,93.0,358240.0,471044.0,91844.0,8468.0,50577.0,499399.0,241054.0,329485.0,380028.0,2819272.0,57.06631736396761,4.956257881051561
2013,2013-14,Pregnancy and childbirth,1301125.0,1261040.0,15.0,1301098.0,12.0,127827.0,79996.0,19517.0,1033700.0,616.0,1281845.0,17.0,989.0,79710.0,1850071.0,29.1074516283985,1.5017803055048518
2013,2013-14,Perinatal,282453.0,234380.0,155299.0,127068.0,86.0,43343.0,3021.0,1859.0,186157.0,281985.0,39.0,2.0,1.0,3101.0,1233401.0,0.0,5.191963972767151
2013,2013-14,Congenital,123249.0,109341.0,71336.0,51872.0,41.0,10028.0,63317.0,20619.0,15377.0,91891.0,25664.0,3631.0,1743.0,50169.0,280710.0,11.976794943569521,4.6881792144358165
2013,2013-14,Symptoms and signs,1980340.0,1681725.0,920782.0,1059370.0,188.0,1152875.0,411430.0,82153.0,35267.0,161509.0,841231.0,423707.0,548281.0,416521.0,4874404.0,55.075383520001616,3.915942211943403
2013,2013-14,Injury and poisoning,1211513.0,1005907.0,596575.0,614801.0,137.0,799015.0,146907.0,33020.0,26965.0,134046.0,530070.0,182967.0,362120.0,96384.0,4894327.0,52.317766297183766,5.54875077692109
2013,2013-14,Health services factors,1150356.0,1121355.0,506019.0,644267.0,70.0,39538.0,244264.0,216739.0,620814.0,527663.0,383048.0,142972.0,91317.0,383787.0,960206.0,27.083909676656617,1.555870008936364
2013,2013-14,Special purpose codes,12.0,6.0,8.0,4.0,0.0,4.0,0.0,0.0,2.0,0.0,7.0,3.0,2.0,0.0,204.0,53.833333333333336,20.833333333333332
2014,2014-15,Infectious and parasitic,465599.0,351645.0,227770.0,237807.0,22.0,284102.0,52650.0,11479.0,3414.0,138168.0,135721.0,76392.0,104991.0,57094.0,1312264.0,43.04730196374819,4.910515486502334
2014,2014-15,Neoplasms,2000735.0,1846993.0,981108.0,1019546.0,81.0,142492.0,835572.0,857936.0,10993.0,54991.0,613134.0,795334.0,532747.0,1359018.0,3171742.0,62.86254151599287,6.1330938380145295
2014,2014-15,Blood and immune,346183.0,308119.0,162255.0,183917.0,11.0,65770.0,117573.0,123764.0,1012.0,26486.0,127887.0,88518.0,101968.0,224376.0,315672.0,57.57813064188594,3.645312161486844
2014,2014-15,Endocrine and metabolic,320094.0,247241.0,157228.0,162844.0,22.0,114401.0,57323.0,73223.0,2294.0,24808.0,139488.0,75662.0,78658.0,99824.0,837880.0,54.855130055546184,5.6018338363105835
2014,2014-15,Mental health,255973.0,179305.0,138066.0,117678.0,229.0,139434.0,12966.0,18836.0,8069.0,5199.0,163741.0,32989.0,53040.0,4295.0,6342658.0,50.93818098002524,35.87238732210039
2014,2014-15,Nervous system,438334.0,366920.0,199501.0,238804.0,29.0,127504.0,150097.0,84034.0,5285.0,36150.0,230747.0,89427.0,80975.0,181882.0,1494043.0,51.08237325874789,8.76073222702323
2014,2014-15,Eye,717078.0,708728.0,319658.0,397371.0,49.0,26858.0,609557.0,71664.0,649.0,19736.0,111776.0,231617.0,353448.0,659445.0,85451.0,69.97378248949208,1.1524754629203517
2014,2014-15,Ear,87211.0,82720.0,44422.0,42786.0,3.0,20433.0,59954.0,2118.0,215.0,37087.0,30741.0,11335.0,7964.0,48526.0,61287.0,32.0,1.8000000000000003
2014,2014-15,Circulatory,1423373.0,969783.0,804412.0,618907.0,54.0,517691.0,364422.0,44996.0,42674.0,10189.0,363466.0,445678.0,601257.0,279026.0,5622742.0,68.60696107063995,7.177632848171211
2014,2014-15,Respiratory,1460221.0,941282.0,726653.0,733534.0,34.0,748834.0,150326.0,29578.0,12544.0,235721.0,336770.0,321193.0,563045.0,112482.0,5206818.0,57.48275089866534,6.367945810942316
2014,2014-15,Digestive,2232537.0,1928475.0,1091420.0,1140928.0,189.0,491775.0,1232240.0,197997.0,6463.0,134098.0,1096859.0,566992.0,429707.0,1272228.0,3397888.0,53.478699793105335,4.633355460626184
2014,2014-15,Skin,378853.0,316390.0,195418.0,183415.0,20.0,154567.0,138182.0,20460.0,3181.0,28431.0,179330.0,78869.0,90874.0,141843.0,902683.0,52.8068960784262,5.183593108672756
2014,2014-15,Musculoskeletal,1401022.0,1321636.0,579405.0,821464.0,153.0,224061.0,907253.0,183746.0,6576.0,38291.0,652813.0,425974.0,281505.0,735399.0,2159396.0,57.73530893876042,3.7107600737176147
2014,2014-15,Genitourinary,1162786.0,927913.0,489529.0,673175.0,82.0,379110.0,459685.0,80705.0,8413.0,51627.0,495081.0,241378.0,346624.0,364488.0,2895677.0,57.5972268327964,4.930942323006985
2014,2014-15,Pregnancy and childbirth,1288260.0,1247770.0,25.0,1288223.0,12.0,127036.0,74734.0,19367.0,1026633.0,510.0,1265813.0,11.0,12.0,74613.0,1839888.0,29.0,1.5026089453992206
2014,2014-15,Perinatal,293938.0,243590.0,161261.0,132533.0,144.0,45317.0,2825.0,2310.0,193138.0,293313.0,49.0,2.0,2.0,3346.0,1243617.0,0.0,5.091783981655995
2014,2014-15,Congenital,121235.0,107143.0,70230.0,50961.0,44.0,10066.0,63234.0,19003.0,14840.0,89733.0,25837.0,3605.0,1758.0,49668.0,266831.0,11.953346805790407,4.551318513630552
2014,2014-15,Symptoms and signs,1986747.0,1690942.0,911781.0,1074007.0,959.0,1152464.0,420507.0,79784.0,38187.0,164687.0,837836.0,419722.0,556025.0,422723.0,5172577.0,55.15213009004166,3.7954934372620173
2014,2014-15,Injury and poisoning,1227496.0,1012886.0,601354.0,626046.0,96.0,803159.0,152398.0,31895.0,25434.0,134007.0,524009.0,188198.0,378616.0,101402.0,4905586.0,52.97010255023234,5.543609999543786
2014,2014-15,Health services factors,1124288.0,1092968.0,497856.0,626308.0,124.0,40626.0,257759.0,201669.0,592914.0,513604.0,375769.0,140036.0,89392.0,381395.0,948227.0,27.569069491091252,1.5468202097683157
2014,2014-15,Special purpose codes,24.0,8.0,21.0,3.0,0.0,7.0,0.0,0.0,1.0,3.0,1.0,18.0,2.0,0.0,157.0,61.5,20.075
2015,2015-16,Infectious and parasitic,501116.0,373369.0,247435.0,253661.0,20.0,306087.0,52237.0,11857.0,3188.0,148464.0,142060.0,84581.0,115196.0,57114.0,1398890.0,43.483528129148766,4.965641220050511
2015,2015-16,Neoplasms,2091439.0,1928992.0,1029149.0,1062225.0,65.0,140705.0,888458.0,890210.0,9619.0,58555.0,639558.0,835446.0,552100.0,1457734.0,3127628.0,63.00026590429525,6.248248332519914
2015,2015-16,Blood and immune,373189.0,332820.0,173317.0,199862.0,10.0,69175.0,131707.0,130923.0,1015.0,28331.0,137986.0,96699.0,108475.0,246450.0,320327.0,57.487055508950576,3.6245276411493155
2015,2015-16,Endocrine and metabolic,341405.0,261045.0,167758.0,173632.0,15.0,120662.0,59975.0,78190.0,2218.0,25206.0,149713.0,80852.0,84049.0,107275.0,863268.0,55.00040367814089,5.48678983116809
2015,2015-16,Mental health,256888.0,176981.0,137379.0,119249.0,260.0,142234.0,10765.0,16149.0,7833.0,5154.0,160822.0,33468.0,55839.0,4484.0,5842941.0,51.49388057260626,34.52920297549298
2015,2015-16,Nervous system,447179.0,371092.0,202795.0,244359.0,25.0,129705.0,150762.0,85722.0,4903.0,38233.0,234723.0,90844.0,81959.0,186018.0,1474311.0,51.16261559107092,8.737807666509054
2015,2015-16,Eye,725451.0,716522.0,323078.0,402335.0,38.0,27693.0,600553.0,87616.0,660.0,19976.0,112117.0,235826.0,356794.0,673663.0,83213.0,69.8952261271233,1.6721593048237857
2015,2015-16,Ear,87239.0,82101.0,44281.0,42955.0,3.0,22368.0,57507.0,1980.0,246.0,36592.0,30588.0,11459.0,8502.0,48025.0,63201.0,32.786668812614,1.826991742914528
2015,2015-16,Circulatory,1480394.0,1001933.0,838567.0,641753.0,74.0,535875.0,376192.0,48699.0,41167.0,10772.0,379477.0,465028.0,621668.0,301094.0,5603500.0,68.49555184605555,7.028050167523786
2015,2015-16,Respiratory,1533160.0,984550.0,768912.0,764172.0,76.0,791063.0,149450.0,32421.0,11616.0,257674.0,366072.0,340820.0,564003.0,120446.0,5154009.0,56.415832240603685,6.085256993588038
2015,2015-16,Digestive,2354531.0,2033936.0,1152768.0,1201541.0,222.0,508708.0,1300948.0,218151.0,6129.0,132890.0,1165842.0,603038.0,446540.0,1375444.0,3411408.0,53.710498567052525,4.63292087259619
2015,2015-16,Skin,398640.0,329776.0,206184.0,192422.0,34.0,164045.0,141887.0,20937.0,2907.0,28971.0,187153.0,83977.0,96829.0,147832.0,906093.0,53.626813910814775,4.961431984918879
2015,2015-16,Musculoskeletal,1420393.0,1331909.0,586535.0,833695.0,163.0,239847.0,905617.0,179895.0,6550.0,39504.0,650968.0,430943.0,296421.0,762747.0,2245361.0,57.98438663445125,3.906879019991856
2015,2015-16,Genitourinary,1177776.0,928322.0,498680.0,679034.0,62.0,392798.0,456625.0,71276.0,7623.0,52146.0,498209.0,246397.0,352916.0,362743.0,2892621.0,57.73590578000949,4.9238954128206345
2015,2015-16,Pregnancy and childbirth,1310939.0,1270286.0,30.0,1310897.0,12.0,128777.0,74026.0,20913.0,1046570.0,471.0,1288401.0,12.0,11.0,74437.0,1885220.0,29.24698601252699,1.5385553658093902
2015,2015-16,Perinatal,305651.0,257023.0,167352.0,138208.0,91.0,48050.0,3130.0,2743.0,203100.0,304791.0,180.0,0.0,1.0,3792.0,1280963.0,0.04050477110926246,4.968783574841274
2015,2015-16,Congenital,119345.0,105436.0,68728.0,50593.0,24.0,10390.0,62386.0,18180.0,14480.0,87943.0,25671.0,3564.0,1758.0,48893.0,255676.0,12.359512841409943,4.447525739379727
2015,2015-16,Symptoms and signs,1983256.0,1687636.0,908717.0,1073438.0,1101.0,1149783.0,417306.0,79826.0,40721.0,164098.0,846173.0,418551.0,545781.0,425316.0,4745322.0,54.934192014472316,3.709861965670335
2015,2015-16,Injury and poisoning,1240116.0,1015354.0,608721.0,631263.0,132.0,798070.0,158353.0,35611.0,23320.0,131427.0,531399.0,194102.0,379610.0,111633.0,4813612.0,53.09432266392469,5.443739342079614
2015,2015-16,Health services factors,1091488.0,1062749.0,480339.0,611097.0,52.0,38723.0,257863.0,177169.0,588994.0,510588.0,372662.0,122678.0,80287.0,371841.0,926473.0,26.720246201955266,1.6561132225953816
2015,2015-16,Special purpose codes,13.0,9.0,5.0,8.0,0.0,7.0,0.0,0.0,2.0,3.0,4.0,5.0,1.0,0.0,141.0,46.09615384615385,13.47008547008547
2016,2016-17,Infectious and parasitic,551492.0,402691.0,274405.0,277059.0,28.0,334413.0,52833.0,12272.0,3173.0,163556.0,151440.0,93104.0,129900.0,57946.0,1518461.0,43.91794684778927,5.014026638817885
2016,2016-17,Neoplasms,2172606.0,2000683.0,1077872.0,1094636.0,98.0,142230.0,912725.0,937372.0,8356.0,59537.0,657291.0,865166.0,570697.0,1542557.0,3108592.0,63.181246303167384,6.409454279145869
2016,2016-17,Blood and immune,398963.0,357557.0,186204.0,212750.0,9.0,72289.0,144014.0,140053.0,1201.0,30017.0,146934.0,102543.0,115961.0,269114.0,318624.0,57.547692590570364,3.5283838744064555
2016,2016-17,Endocrine and metabolic,365194.0,277745.0,178856.0,186322.0,16.0,126683.0,62628.0,86184.0,2250.0,26483.0,158868.0,88219.0,88721.0,116338.0,898859.0,55.22602134460652,5.460588062912783
2016,2016-17,Mental health,253117.0,169349.0,134642.0,118144.0,331.0,136393.0,10328.0,16290.0,6338.0,5172.0,152969.0,33496.0,58221.0,5177.0,5748073.0,52.40823528056614,34.982649884882875
2016,2016-17,Nervous system,452222.0,373264.0,204516.0,247691.0,15.0,127268.0,153278.0,87858.0,4860.0,37891.0,237256.0,92496.0,81798.0,191422.0,1476122.0,51.25727696392717,8.978318826550973
2016,2016-17,Eye,721968.0,713364.0,323075.0,398811.0,82.0,28866.0,612436.0,69646.0,2416.0,20374.0,111534.0,237773.0,349657.0,667840.0,80272.0,69.78772445135937,1.5740073335273814
2016,2016-17,Ear,89391.0,83700.0,45156.0,44230.0,5.0,24073.0,57133.0,2276.0,218.0,36673.0,31506.0,11724.0,9154.0,48177.0,67473.0,33.24571667583675,1.8757314238384055
2016,2016-17,Circulatory,1418858.0,925622.0,811101.0,607701.0,56.0,541330.0,298226.0,48942.0,37124.0,10792.0,322506.0,453474.0,619176.0,230795.0,5515601.0,69.59831180008337,7.221591000413586
2016,2016-17,Respiratory,1651731.0,1035760.0,816983.0,834702.0,46.0,840118.0,153438.0,31543.0,10661.0,254481.0,378396.0,366671.0,638769.0,125401.0,5519991.0,57.96226539318292,6.167529093096516
2016,2016-17,Digestive,2483473.0,2147874.0,1226652.0,1256672.0,149.0,520928.0,1376517.0,244440.0,5989.0,134559.0,1248197.0,625061.0,461403.0,1474783.0,3401593.0,53.68487199167873,4.564989835908408
2016,2016-17,Skin,421524.0,347124.0,217418.0,204086.0,20.0,172446.0,149936.0,22134.0,2608.0,29280.0,196564.0,89620.0,103467.0,157044.0,915233.0,54.057278580778075,4.799842304850632
2016,2016-17,Musculoskeletal,1450745.0,1357801.0,594237.0,856362.0,146.0,248426.0,922398.0,181046.0,5931.0,41160.0,649885.0,444722.0,308153.0,775831.0,2272619.0,58.35413770346868,3.859672412624523
2016,2016-17,Genitourinary,1208918.0,943901.0,516800.0,692074.0,44.0,408829.0,459379.0,68670.0,7023.0,52085.0,505320.0,256796.0,364122.0,363894.0,2888030.0,58.10265259009879,4.757860086121976
2016,2016-17,Pregnancy and childbirth,1288415.0,1245431.0,17.0,1288380.0,18.0,129123.0,72796.0,17179.0,1026333.0,372.0,1258892.0,8.0,4.0,70796.0,1852112.0,29.403640777007883,1.5397694790955336
2016,2016-17,Perinatal,314395.0,265640.0,171889.0,142398.0,108.0,50102.0,3570.0,2175.0,209793.0,313381.0,50.0,0.0,4.0,3695.0,1300685.0,0.028869696950950822,4.8891503915937955
2016,2016-17,Congenital,121225.0,106562.0,69526.0,51673.0,26.0,10207.0,61712.0,20708.0,13935.0,88651.0,26366.0,3813.0,1711.0,50311.0,268937.0,12.683057073098995,4.658419951253421
2016,2016-17,Symptoms and signs,2017948.0,1716025.0,917438.0,1099698.0,812.0,1137607.0,456816.0,80376.0,41226.0,166304.0,855193.0,427908.0,552655.0,469367.0,4748134.0,55.04377868459343,3.5298296451008455
2016,2016-17,Injury and poisoning,1249291.0,1012185.0,615607.0,633591.0,93.0,792228.0,163571.0,36334.0,20052.0,131231.0,529933.0,198977.0,380259.0,118956.0,4826753.0,53.298377334869876,5.527456736542575
2016,2016-17,Health services factors,1095421.0,1064384.0,483705.0,611657.0,59.0,39671.0,270987.0,175867.0,577859.0,501467.0,387183.0,121227.0,78872.0,387019.0,887995.0,27.326693037030182,1.6040393378269113
2016,2016-17,Special purpose codes,10.0,5.0,2.0,8.0,,4.0,1.0,,,3.0,3.0,4.0,0.0,1.0,29.0,39.4625,5.25
2017,2017-18,Infectious and parasitic,809605.0,511062.0,409078.0,400503.0,24.0,443873.0,50892.0,12379.0,3918.0,155169.0,195487.0,160532.0,277286.0,54850.0,2926037.0,54.11726061995237,7.016077112820229
2017,2017-18,Neoplasms,2200227.0,2025928.0,1088228.0,1111898.0,101.0,140991.0,911140.0,966286.0,7511.0,60843.0,662541.0,876643.0,580999.0,1577421.0,2979642.0,63.30246587089276,6.282624441370653
2017,2017-18,Blood and immune,409995.0,367394.0,191246.0,218736.0,13.0,75214.0,143478.0,147779.0,923.0,29858.0,151731.0,104005.0,117739.0,276932.0,312618.0,57.5968867578838,3.3687492272887174
2017,2017-18,Endocrine and metabolic,386377.0,290532.0,191225.0,195131.0,21.0,134706.0,63578.0,90437.0,1811.0,26319.0,164972.0,95510.0,94720.0,123029.0,882572.0,55.7798677738019,5.133712191597429
2017,2017-18,Mental health,260290.0,169968.0,139000.0,120872.0,418.0,137986.0,11850.0,14484.0,5648.0,5575.0,152269.0,35198.0,61712.0,6748.0,5409867.0,52.80886803994763,33.207511343511484
2017,2017-18,Nervous system,457729.0,373243.0,208462.0,249240.0,27.0,128769.0,150007.0,90331.0,4136.0,39381.0,236082.0,94477.0,83425.0,189844.0,1384669.0,51.3041228278732,8.502096883390685
2017,2017-18,Eye,700826.0,689998.0,314084.0,386696.0,46.0,30242.0,590723.0,68593.0,440.0,20137.0,109217.0,233191.0,335085.0,648693.0,79741.0,69.65321766574942,1.7759056552122163
2017,2017-18,Ear,91066.0,84526.0,45850.0,45211.0,5.0,26626.0,55086.0,2610.0,204.0,35464.0,32381.0,12523.0,10344.0,47288.0,69496.0,34.73294432930582,1.8316744361849566
2017,2017-18,Circulatory,1448899.0,932154.0,831328.0,617528.0,43.0,556544.0,289242.0,50230.0,36138.0,11359.0,325712.0,460719.0,637634.0,231219.0,5424161.0,69.70651967938214,7.061407464603547
2017,2017-18,Respiratory,1699121.0,1061348.0,835741.0,863314.0,66.0,867886.0,150391.0,34137.0,8934.0,260557.0,390489.0,377602.0,651000.0,130563.0,5177488.0,57.93270999743356,5.685747930008252
2017,2017-18,Digestive,2475744.0,2145872.0,1224378.0,1251188.0,178.0,525133.0,1362966.0,253055.0,4718.0,133342.0,1246685.0,618915.0,450400.0,1484139.0,3181841.0,53.65249847947478,4.427930273345654
2017,2017-18,Skin,419596.0,344522.0,216485.0,203089.0,22.0,177799.0,143330.0,21134.0,2259.0,28966.0,193494.0,88763.0,102831.0,150943.0,838923.0,54.10334788549007,4.338152564330232
2017,2017-18,Musculoskeletal,1408661.0,1308276.0,574297.0,834242.0,122.0,265562.0,864443.0,173372.0,4899.0,41814.0,615727.0,432214.0,311291.0,736251.0,2169968.0,58.727652968339044,3.7396650121144104
2017,2017-18,Genitourinary,1125993.0,894772.0,476981.0,648954.0,58.0,377179.0,441044.0,71078.0,5471.0,50595.0,489731.0,237568.0,315940.0,359168.0,2319745.0,57.083943095198265,4.199474266243736
2017,2017-18,Pregnancy and childbirth,1280378.0,1232986.0,3.0,1280359.0,11.0,130010.0,69063.0,18994.0,1014919.0,282.0,1242326.0,6.0,4.0,67129.0,1841392.0,29.495438158641456,1.542312241299085
2017,2017-18,Perinatal,307048.0,260568.0,168660.0,138273.0,115.0,49715.0,2997.0,1975.0,205881.0,304505.0,59.0,2.0,3.0,3425.0,1271256.0,0.028420161338716173,4.857379211014021
2017,2017-18,Congenital,117838.0,103857.0,67833.0,49986.0,19.0,10234.0,60532.0,19179.0,13912.0,85867.0,25332.0,3904.0,1777.0,49041.0,260380.0,12.738459283475516,4.70692912674068
2017,2017-18,Symptoms and signs,2068227.0,1748340.0,939746.0,1127826.0,655.0,1173071.0,456028.0,82911.0,36330.0,171225.0,874750.0,435744.0,569117.0,472046.0,4673156.0,55.08575550370484,3.6072582569464497
2017,2017-18,Injury and poisoning,1284043.0,1027937.0,632147.0,651807.0,89.0,808251.0,163032.0,38773.0,17881.0,127765.0,538144.0,208452.0,399709.0,125231.0,4710833.0,53.97526798188917,5.3262250889915626
2017,2017-18,Health services factors,1079191.0,1049648.0,476165.0,602968.0,58.0,40511.0,276339.0,170049.0,562749.0,491358.0,388045.0,115672.0,74821.0,391664.0,824148.0,27.436858555214553,1.581512772032959
2017,2017-18,Special purpose codes,13.0,7.0,11.0,2.0,0.0,7.0,0.0,0.0,0.0,2.0,4.0,5.0,2.0,0.0,87.0,57.0,12.714285714285714
2018,2018-19,Infectious and parasitic,736619.0,481037.0,375168.0,361427.0,24.0,416217.0,49478.0,11829.0,3513.0,168174.0,188069.0,144237.0,222945.0,53486.0,2356418.0,50.61191450819442,6.202752959401763
2018,2018-19,Neoplasms,2272795.0,2089990.0,1130886.0,1141779.0,130.0,141739.0,954437.0,987262.0,6552.0,57033.0,689074.0,906135.0,608600.0,1640453.0,2939378.0,63.521167461009455,6.127581013099709
